,Title,Content
3835,"आइपीओ खुलने के दूसरे दिन रेटगेन ट्रैवल टेक्नोलॉजीज लिमिटेड को मिला 75 फीसद सब्सक्रिप्शन, 17 दिसंबर को हो सकती है लिस्टिंग","रेटगेन ट्रैवल टेक्नोलॉजीज लिमिटेड की प्रारंभिक सार्वजनिक पेशकश (आईपीओ) को बोली लगाने के दूसरे दिन के अंत तक 75 फीसद सब्सक्रिप्शन प्राप्त हुआ है। बीएसई के आंकड़ों के मुताबिक रिटेल इंडिविजुअल इन्वेस्टर्स (आरआईआई) श्रेणी को 3.98...
								"
3836,नेटफ्लिक्स पर 'स्क्विड गेम' की अभूतपूर्व सफलता के बाद कोरियन ड्रामाज के लिए सीरियस ओटीटी प्लेटफॉर्म्स,नेटफ्लिक्स पर सितम्बर में कोरियन वेब सीरीज स्क्विड गेम रिलीज हुई थी। इस सीरीज ने दुनियाभर में रिकॉर्ड व्यूअरशिप हासिल की थी। रिलीज के चार हफ्तों के भीतर ही दुनियाभर में 142 मिलियन यानी 14.2 करोड़ घर यह शो देख चुके थे।
3837,"आतंकियों के लिए काल थे सीडीएस जनरल बिपिन रावत, म्‍यांमार स्‍ट्राइक को कभी नहीं भूलेगा देश",सीडीएस जनरल बिपिन रावत ने जम्‍मू कश्‍मीर में जो आपरेशन आल आउट चलाया था उसका रिजल्‍ट सामने आने लगा था। सीमावर्ती इलाकों में काफी समय तैनात रहने वाले जनरल बिपिन रावत आतंक विरोधी अभियान के एक्‍सपर्ट माने जाते थे। 
3838,"संजीदा शेख ने फिर ब्रालेट पहन इंटनेट पर मचाया बवाल, बार बार देखा जा रहा है वीडियो, यूजर बोले- 'बेबी डॉल'",हाल ही में संजीदा शेख ने इंस्टाग्राम पर अपना एक वीडियो पोस्ट किया था। इस वीडियो में संजीदा हमेशा की तरह ही काफी बोल्ड नजर आईं थीं। इस दौरान उन्होंने मल्टीकलर शॉर्ट ड्रेस के साथ मरुन कलर के हाई वेलवेट बूट पहने थे। 
3839,"मौसम में बदलाव की वजह से आ गए हैं पिंपल्स, तो आज़माएं ये आसान 6 उपाय",मूड उस वक्त ख़राब हो जाता है जब ये पिंपल्स किसी खास मौके के कुछ वक्त पहले आ धमकते हैं लेकिन इस परेशानी को ख़त्म करने के लिए गुस्से में आकर इसे फोड़ने की ग़लती बिल्कुल न करें। 
3840,Black Box क्या है? जो जनरल बिपिन रावत के हेलीकाप्टर दुर्घटना के रहस्य को सुलझा सकता है!,"इस ब्‍लैक बाक्‍स के अंदर चलते चोपर में उसके चालक और कंट्रोल रूम तथा लोकेशन मास्‍टर आदि के बीच हुई वार्ता सहित तमाम जानकारियां स्‍वत फीड हो जाएंगी जो दुर्घटना के बाद जांच में काफी मददगार साबित होंगी।

"
3841,"मरीचिका के पीछे भागतीं ममता, पीएम मोदी को राष्ट्रीय स्तर पर चुनौती देने का देख रहीं सपना",जुलाई में ममता दिल्ली आईं तो संधि का प्रस्ताव लेकर आईं। वह सोनिया गांधी से मिलीं। हो सकता है कि उस समय संप्रग अध्यक्ष या संयोजक के पद से बात बन जाती पर राहुल गांधी की उपस्थिति ने उन्हें प्रस्ताव रखने से रोक दिया।
3842,"Bigg Boss 15 : ‘मैं पक गया हूं तुमसे...’ राखी सावंत पर फिर भड़के पति रितेश, इस बात पर हुआ झगड़ा",राखी सावंत और उनके पति रितेश के रिश्ते पर शुरुआत से ही सवाल उठ रहे हैं। लोग अब तक इस बात तो हज़म नहीं कर पा रहे हैं कि रितेश की राखी के असली पति हैं।वहीं दोनों के बीच होती तनातनी लोगों के शक को यकीन में बदल रही है।
3843,"Sarkari Naukri 2021: असिस्टेंट प्रोफेसर के 300 से ज्यादा पदों पर निकली बंपर भर्ती, जानें आवेदन की लास्ट डेट","विभिन्न पदों पर आवेदन करने वाले उम्मीदवारों को किसी भी मान्यता प्राप्त संस्थान से संबंधित विषय में M.D. /M.S./D.M/M.Ch होना चाहिए। इसके अलावा किसी मान्यता प्राप्त अनुमत मेडिकल कॉलेज में संबंधित विषय में तीन साल का जूनियर रेजि...
								"
3844,"वेडिंग सीजन में ट्राई करें यह ट्रेंडी हेयर स्टाइल, लुक में आएगा निखार",रोज हेयरस्टाइल को आप वेडिंग पार्टी में कैरी कर सकते हैं। इस हाफ अप रोज हेयरस्टाइल को बनाना बेहद आसान काम है। इसे घर में बनाने के लिए आप कुछ खास स्टेप्स को फोलो करके आपने बालों को खूबसूरत लुक दे सकती हैं।
3845,"Devi Maa Lakshmi: जानें, कैसे हुई मां लक्ष्मी की उत्पत्ति और क्या है इससे जुड़ी कथा",विष्णु पुराण के अनुसार चिरकाल में एक बार ऋषि दुर्वासा ने स्वर्ग के देवता राजा इंद्र को सम्मान में फूलों की माला दी जिसे राजा इंद्र ने अपने हाथी के सिर पर रख दिया। हाथी ने फूलों की माला को पृथ्वी पर फेंक दिया। 
3846,Mokshada Ekadashi 2021: भगवान श्रीहरि विष्णु की कृपा पाने के लिए मोक्षदा एकादशी पर करें ये उपाय,"Mokshada Ekadashi 2021 धार्मिक मान्यता है कि महाभारत काल में भगवान श्रीकृष्ण ने अपने अर्जुन को मोक्षदा एकादशी को गीता उपदेश दिया था। अतः एकादशी को भगवान विष्णु जी की विशेष पूजा-आराधना की जाती है। मोक्षदा एकादशी व्रत करने से स...
								"
3847,"RRR Trailer: इंतजार खत्म! आ गया राजामौली की बाहुबली फिल्म 'आरआरआर का ट्रेलर', रोंगटे खड़े कर देगा एक्शन","RRR Trailer भारतीय सिनेमा की सबसे कामयाब फ्रेंचाइजी फिल्म बाहुबली- द बिगिनिंग और बाहुबली 2- द कन्क्लूजन बनाने के बाद एसएस राजामौली RRR (Rise Roar Revolt) लेकर आ रहे हैं। बाहुबली के फैंस राजामौली की इस फिल्म का भी बेसब्री से इ...
								"
3848,"Mahalaxmi Stotra: अगहन मास के गुरुवार को करें महालक्ष्मी स्तोत्र का पाठ, होगा धन लाभ",Mahalaxmi Stotra 09 दिसंबर को अगहन मां का तीसरा गुरूवार है। इस दिन मां लक्ष्मी को लाल या गुलाबी रंग के फूल और वस्त्र अर्पित करने चाहिए। साथ ही मां लक्ष्मी के स्तोत्र का पाठ करने से सभी मनोकामनाओं की पूर्ति होती है। 
3849,"यूपीपीएससी: रिव्यू ऑफिसर एग्जाम की आंसर-की जारी, उत्तर की गलत जांच के लिए इस दिन तक दर्ज कराएं आपत्ति"," UPPSC RO ARO Answer Key 2021 आंसर-की डाउनलोड करने के बाद अभ्यर्थी ध्यान दें कि अगर उनको लगता है कि उनके उत्तरों की जांच सही नहीं हुई है तो वे इसके लिए आपत्ति दर्ज करा सकते हैं। इसके लिए अभ्यर्थियों को 14 दिसंबर तक का मौका दि...
								"
3850,"धरती के लिए घातक संकेत, कार्बन और जलचक्र की क्षमता खो रहे वर्षावन","शोधकर्ताओं ने वर्षावनों की स्थिति का पता लगाने के लिए सेटेलाइट की मदद ली और धरती के प्रत्येक उष्णकटिबंधीय क्षेत्र की जलवायु और वनस्पति का व्यवस्थित रूप से विश्लेषण किया। अध्ययन के निष्कर्ष बताते हैं कि वर्षावन कार्बन और पानी ...
								"
3851,"HTET 2021: हरियाणा अध्यापक पात्रता परीक्षा एडमिट कार्ड में हुई देरी, 18 दिसंबर को होना है टेस्ट","HTET Admit Card 2021 हरियाणा टीईटी 2021 परीक्षा में सम्मिलित होने के लिए आवेदन किए उम्मीदवारों के एडमिट कार्ड जारी किए जाने की निर्धारित तारीख बीत जाने के बाद भी हरियाणा विद्यालय शिक्षा बोर्ड (बीएसईएच) भिवानी द्वारा अभी तक को...
								"
3852,"दिल्ली से नज़दीक यह जगह है सर्दियों में घूमने के लिए बेस्ट, कम खर्च में करें यहां की सैर",पक्षियों की चहचहाहट से जागने नीले आकाश में उगते सूरज की लालिमा को निहारने और नैसर्गिक वातावरण में वन्य जीवों को देखने की इच्छा हो तो नैनीताल स्थित जिम कॉरबेट नेशनल पार्क एवं टाइगर रिजर्व की सैर का प्लान रहेगा बढ़िया।
3853,"इम्यूनिटी कमज़ोर है तो सरसो का साग खाएं, जानिए सेहत के लिए 5 फायदे","सर्दी में सरसों का साग बॉडी को स्ट्रॉन्ग बनाता है साथ ही वज़न भी कंट्रोल करता है। सरसों के साग में भरपूर मात्रा में फाइबर मौजूद होता है जो मेटाबॉलिज्‍म को नियमित करने में मदद करता है। इसके सेवन से कैंसर जैसी बीमारी तक से बचाव...
								"
3854,"UNSC में भारत ने उठाया रासायनिक हथियारों के इस्तेमाल का मुद्दा, कहा- हमने बार-बार किया आगाह",संयुक्त राष्ट्र में भारत के स्थायी मिशन के सलाहकार प्रतीक माथुर ने कहा कि भारत हमेशा किसी के द्वारा या कहीं भी किसी भी समय और किसी भी परिस्थिति में किए गए रासायनिक हथियार के इस्तेमाल के खिलाफ रहा है। 
3855,"UPSSSC JE 2016: करीब 5 वर्षों में घोषित हुई उत्तर प्रदेश जूनियर इंजीनियर परीक्षा की तारीख, एडमिट कार्ड डाउनलोड जल्द","उत्तर प्रदेश अधीनस्थ सेवा चयन आयोग (यूपीएसएसएससी) द्वारा बुधवार 8 दिसंबर 2021 को जारी नोटिस के अनुसार विज्ञापन संख्या 28-परीक्षा/2016 के माध्मम से विज्ञापित पदों के लिए लिखित परीक्षा का आयोजन लखनऊ में 19 दिसंबर 2021 को किया ज...
								"
3856,कपिल शर्मा ने सबके सामने उड़ाया इस बॉलीवुड एक्ट्रेस की पैंट का मज़ाक ‘आप गाड़ी में आई हैं या घोड़े पर’,"कपिल शर्मा के शो में इस वीकेंड 80s की दिग्गज अदाकाराओं की महफिल जमने वाली है इस हफ्ते कपिल के घर में मेहमान बनकर आएंगी जीनत अमान पून ढिल्लन और अनीता राज।अपनी हाज़िर जवाबी के लिए मशहूर कपिल शर्मा इस वक्त सीनियर अदाकारों के साथ...
								"
3857,इस्लामिक विद्वान शेख अब्दुल्ला की अगुआई में अबू धाबी पीस फोरम एक आशा की किरण,"Abu Dhabi Peace Forum धार्मिक कट्टरता के दौर में विश्व आज जिन चुनौतियों का सामना कर रहा है ऐसे में इस्लामिक विद्वान शेख अब्दुल्ला की अगुआई में अबू धाबी पीस फोरम एक आशा की किरण है। विश्वभर में चल रहे कई शांति प्रयासों में फोरम...
								"
3858,"India Coronavirus Update: भारत में कोरोना के 9419 नए मामले आए सामने, सक्रिय मामले बढ़कर 94,742 हुए",भारत ने पिछले 24 घंटे की अवधि में 9419 नए कोरोना वायरस के मामले दर्ज किए। इसके साथ ही देश में COVID-19 मामलों की कुल संख्या 3 करोड़ 46 लाख 66 हजार 241 हो गई है जबकि एक्टिव केस बढ़कर 94742 हो गए।
3859,अंगदान से दें दूसरों को जीवनदान: भारत में हर साल वक्त पर मदद ना मिलने पर पांच लाख लोग होते हैं मौत का शिकार,अपने अंगों को जरूरतमंदों को उपहार के रूप में दान देकर अपनी मृत्यु को भी जीवन समान सार्थक बनाया जा सकता है। भारत में प्रतिवर्ष पांच लाख लोग वक्त पर अंग न मिलने से मौत का शिकार हो जाते हैं।
3860,"Bhabi Ji Ghar Par Hai फेम 'अंगूरी भाभी' ने पहना इतना छोटा ऑफ शोल्डर टॉप, तस्वीर देख फैंस ने कहा, 'हॉटी शुभांगी'","दर्शकों को अंगूरी भाभी की मासूमियत भाती है। शो में अंगूरी भाभी का रोल एक्ट्रेस शुभांगी अत्रे निभा रही हैं। शो में शुभांगी भले ही गांव की एक सीधी सादी दिखने वाली महिला का रोल प्ले कर रही हैं लेकिन रियल लाइफ में वह काफी बोल्ड ह...
								"
3861,"राष्ट्रीय शोक की घड़ी में देश को एकजुटता का करना होगा प्रदर्शन, अलविदा बिपिन रावत",राष्ट्रीय शोक की इस घड़ी में देश को अपनी संवेदनाओं को प्रकट करने के साथ यह भी संदेश देना होगा कि वह इस आघात से उबरेगा और कहीं अधिक दृढ़ता के साथ अपनी एकजुटता का भी प्रदर्शन करेगा। 
3862,"जानिए, क्या सीता स्वयंवर में गया था लंका नरेश रावण","किदवंती है कि त्रेतायुग में लंका नरेश रावण को विश्व विजेता की उपाधि मिली थी। कालांतर में विश्व विजेता को इच्छा विरुद्ध जाकर पराई स्त्री को छूने की मनाही थी। आसान शब्दों में कहें तो शास्त्र विरुद्ध था। एक बार रावण अप्सरा रंभा ...
								"
3863,"भारतीय स्टेट बैंक ने निकाली 1226 सर्किल बेस्ड ऑफिसर्स की भर्ती, आज से करें ऑनलाइन आवेदन","SBI CBO Recruitment 2021 भारतीय स्टेट बैंक (एसबीआइ) द्वारा बुधवार 8 दिसंबर 2021 को जारी सीबीओ भर्ती विज्ञापन (सं. CRPD/ CBO/ 2021-22/19) के अनुसार कुल 1226 सीबीओ पदों पर भर्ती की जानी हैं इनमें से 1100 पद नियमित रिक्तियां और ...
								"
3864,Omicron: ओमिक्रोन से संक्रमित बच्चों में दिख रहा है यह एक 'असमान्य' लक्षण!,"डेल्टा वेरिएंट पहली बार भारत में पाया गया लेकिन इसने दुनिया के कई देशों में कोहराम मचा दिया। अब ओमिक्रोन के आने से चिंतित होना ज़ाहिर है। इसी बीच मिरर डॉट को डॉट यूके की रिपोर्ट के अनुसार माता-पिता को असामान्य दानों के बारे म...
								"
3865,"संक्रमण का जोखिम बढ़ा रहा ओमिक्रोन, महामारी से निपटने की सामूहिक जिम्मदारी",कोविड रोधी टीकाकरण कार्यक्रम की बदौलत यह उम्मीद जग रही थी कि 2021 के अंत तक यह महामारी किसी आम फ्लू (खांसी-जुकाम) की तरह ही रह जाएगी लेकिन अफ्रीका में इसके नए प्रतिरूप ओमिक्रोन ने हमारी सांसें एक बार फिर अटका दी हैं।
3866,"आज से जारी किया जाएगा तेगा इंडस्ट्रीज के आइपीओ का रिफंड, जानें इससे जुड़ी पूरी डिटेल","जिन लोगों ने तेगा इंडस्ट्रीज के आइपीओ में आवेदन किया था और जिनको शेयर अलॉट नहीं हुआ है उनको आज यानी कि 9 दिसंबर से रिफंड जारी किया जाएगा। आवंटन प्राप्त करने वाले सभी आवेदकों को लिस्टिंग की तिथि पर उनके डीमैट खाते में हिस्सा प...
								"
3867,"बेन स्टोक्स ने लगातार चार नो बाल डालीं, लेकिन अंपायर ने सिर्फ आउट वाली गेंद पर लिया एक्शन",आस्ट्रेलिया और इंग्लैंड के बीच गाबा में खेले जा रहे एशेज सीरीज के पहले टेस्ट मैच में उस समय एक हैरान करने वाला वाकया देखने को मिला जब लगातार तीन गेंदों को अंपायर ने नो बाल नहीं दिया लेकिन चौथी गेंद को नो बाल करार दिया।
3868,"Tata Tigor EV की पहली ग्राहक से खास बातचीत, बताया इस इलेक्ट्रिक कार का एक्सपीरियंस","हाल ही में दैनिक जागरण ऑनलाइन के टेक रिव्यूवर अनिर्बान मित्रा ने Tata Tigor EV की एक कस्टमर अंशुमाला से बात की। अंशुमाला दिल्ली की वह पहली कस्टमर हैं जिन्होंने यह इलेक्ट्रिक कार खरीदी है। आइये जानते हैं अंशुमाला का इस ईवी के ...
								"
3869,"सस्ता रिचार्ज ही नहीं, 5G और सस्ता फोन भी देश की जरूरत : मुकेश अंबानी",मोबाइल फोन के प्रसार को तेज गति से बढ़ाने के लिए सस्ते फोन भी उपलब्ध कराने होंगे। इस काम के लिए यूनिवर्सल सर्विस आब्लिगेशन (यूएसओ) फंड से खास वर्ग को मोबाइल फोन की खरीद पर सब्सिडी दी जा सकती है। 
3870,हीरो ने नवंबर में बेची 7 हजार इलेक्ट्रिक स्कूटर,"हीरो ने नवंबर महीने में अपनी 7 हजार से अधिक इलेक्ट्रिक टू-व्हीलर की बिक्री है। वहीं पिछले साल इस अवधिके दौरान कंपनी ने केवल 1169 यूनिट्स की बिक्री की थी। ये नंबर यह दर्शाता है कि इंडियन मार्केट में इलेक्ट्रिक वाहनों को पसंद क...
								"
3871,"प्रदूषण से बढ़ सकता है इंटरस्टीशियल लंग्स डिज़ीज़ का खतरा, जानें इसके लक्षण एवं बचाव","इंटरस्टीशियल लंग्स डिज़ीज़ में लंग्स की कोशिकाएं सख्त और मोटी हो जाती हैं जिससे व्यक्ति को सांस लेने में तकलीफ होती है और रक्तप्रवाह के जरिए शरीर के सभी हिस्सों तक ऑक्सीजन नहीं पहुंच पाता। जानें इस लेख में और विस्तार से इस सम...
								"
3872,"पारंपरिक परिधान पहनते वक्त न करें ऐसी गलतियां, जो बिगाड़ सकती हैं आपका अच्छा-खासा लुक",ट्रेडिशनल वेयर्स में लगना है एकदम टिप-टॉप तो ध्यान रखनी होगी कुछ बातें जिस ओर हम ध्यान नहीं देते। तो आइए बिना समय गवाए जान लेते हैं क्या हैं वो सारी चीज़ें और साथ ही उनका सही तरीका।
3873,सेंट्रल बैंक डिजिटल करेंसी जारी करने से पहले जरूरी है डाटा सुरक्षा कानून: पूर्व आरबीआइ गवर्नर डी सुब्बाराव,CBDC को पेश किए जाने से पहले भारतीय रिजर्व बैंक के पूर्व गवर्नर डी सुब्बाराव ने बुधवार को डाटा गोपनीयता के मुद्दे को लेकर अपनी योजनाओं पर आगे बढ़ने से पहले एक विश्वसनीय डेटा सुरक्षा कानून की जरूरत पर बल दिया है।
3874,"09 दिसंबर 2021 का राशिफल: शिक्षा प्रतियोगिता में किए गए प्रयास सफल होंगे, पारिवारिक जीवन सुखमय रहेगा",पंडित के ए दूबे पद्मेश से जानते हैं 09 दिसंबर 2021 का राशिफल। जानें आज किस राशि वालों को मिलने वाली है सफलता और किसे रहना होगा सतर्क। क्या कहते हैं आपके सितारे? पढ़ें आज का पूरा पंचांग।
3875,"जल्‍द ही फीचर फोन से कर सकेंगे UPI आधारित भुगतान, RBI गवर्नर शक्तिकांत दास ने की घोषणा","भारतीय रिजर्व बैंक (RBI) के गवर्नर शक्तिकांत दास ने बुधवार को फीचर फोन्‍स के लिए डिजिटल पेमेंट सिस्‍टम की घोषणा की। उन्‍होंने आरबीआई की रिटेल डायरेक्‍ट स्‍कीम के लिए यूपीआई पेमेंट्स की सीमा दो लाख रुपये से बढ़ा कर पांच लाख रु...
								"
3876,"संसदीय समिति का केंद्र को सुझाव, इलेक्ट्रिक वाहनों के लिए एक देश एक नीति जरूरी",समिति ने अभी तक देश में इवी की खास बिक्री नहीं होने पर चिंता जताई है। केंद्र को यह भी सुझाव दिया गया है कि कुछ राज्यों ने अभी तक इवी को लेकर कोई नीति नहीं बनाई है और ना ही उन्हें प्रोत्साहित करने के लिए कुछ किया है।
3877,"Triumph Tiger Sport 660 के लिए शुरू हुई बुकिंग, जानें लॉन्च पर क्या है अपडेट","कंपनी ने इस बाइक के लिए बुकिंग ओपन कर दी है। बता दें इस बाइक को आप 50000 की टोकन राशि में बुक कर सकते हैं। फिलहाल कंपनी ने भारत में इस आगामी बाइक के लॉन्च की तारीख साझा नहीं की है। 
 "
3878,"मात्र 2 मिनट में बिकीं Royal Enfield 650 एनिवर्सरी एडिशन, जानें क्या है इस बुलेट में खास", रॉयल एनफील्ड Twin Anniversary Edition की बुकिंग शुरू होते ही मात्र 2 मिनट के अंदर ही इसकी सारी यूनिट की बिक्री हो गई। Twin Anniversary Edition की बुकिंग डेट 6 दिसंबर को शाम 6 बजे रखी गई थी। जानें इस बाइक की खासियत।
3879,"Hyundai 2028 तक एक के बाद एक 6 धांसू इलेक्ट्रिक कार लाने को तैयार, कंपनी करेगी लगभग 4 हजार करोड़ का निवेश","कोरियाई वाहन कंपनी हुंडई 2028 तक 6 इलेक्ट्रिक वाहनों को बाजार में लाने के लिए करीब 4000 करोड़ रुपये का निवेश करेगी। इन छह में से पहला ई-वाहन 2022 में आ सकता है। कंपनी को उम्मीद है कि ग्राहक ईवी के लाभों को समझेंगे जिससे इस क्...
								"
3880,"एक्टिवा 125 का प्रीमियम एडिशन भारत में हुआ लॉन्च, जानें नए अपडेटेड स्कूटर की खासियत और कीमत","होंडा मोटर्स ने इंडियन मार्केट में अपनी न्यू एक्टिवा प्रीमियम एडिशन स्कूटर को ड्यूल टोन कलर ऑप्शन के साथ लॉन्च किया है। हालांकि कलर के अलावा इस स्कूटर में कोई खास बदलाव देखने को नहीं मिलेंगे। आइये जानतें हैं इसके फीचर्स और की...
								"
3881,"Vmoto Electric Scooter का फ्लीट कॉन्सेप्ट F01 हुआ पेश, सिंगल चार्ज में मिलेगी 90 Km तक की रेंज",Vmoto फ्लीट कॉन्सेप्ट F01 एक 2000-वाट इलेक्ट्रिक मोटर से लैस है जो शहरी आवश्यकताओं के लिए पर्याप्त है। यह स्कूटर एक बार फुल चार्ज करने पर 90 किमी तक की रेंज देता है। हालांकि इसकी टॉप स्पीड 45 किमी प्रति घंटे तक सीमित है। 
3882,"एक तरह का ईटिंग डिसऑर्डर है एनोरेक्सिया नर्वोसा, जानें इसके लक्षण और कारण",एनोरेक्सिया नर्वोसा जिसे आप एक तरह का ईटिंग डिसऑर्डर कह सकते हैं। लेकिन ये कुछ दूसरी तरह का होता है जिसमें व्यक्ति हर वक्त खाता नहीं रहता बल्कि खाना अवॉयड करता रहता है। आइए जानते हैं इस बारे में विस्तार से।
3883,"Train में सिर्फ इन यात्रियों को मिलेगा रियायती टिकट, जानिए क्‍या है रेल मंत्रालय का कहना","Indian Railways किराए में senior citizen concessions समेत दूसरे यात्रियों को रियायती टिकट अभी नहीं देगा। रेल संचार एवं इलेक्ट्रॉनिक और सूचना प्रौद्योगिकी मंत्री अश्विनी वैष्णव ने कहा है कि कोविड महामारी और प्रोटोकॉल के मद्देन...
								"
3884,"इन लाखों वर्करों के वैरिएबल महंगाई भत्‍ते में 4 फीसद से ज्‍यादा की बढ़ोतरी, अब इतने फीसद मिलेगा","Variable Dearness Allowance Hike  Indian Railways ने अपने यहां काम करने वाले लाखों कामगारों (Contractual Workers) के महंगाई भत्‍ते (Variable Dearness Allowance) में बढ़ोतरी कर दी है। उनके महंगाई भत्‍ते में 4.26 फीसद का फायदा ...
								"
3885,"जनवरी में इस बार कितना बढ़ेगा महंगाई भत्‍ता, जानिए क्‍या कहते हैं एक्‍सपर्ट",जनवरी 2022 आने वाली है। नए साल की शुरुआत के साथ ही महंगाई भत्‍ते (Dearness Allowance) में बढ़ोतरी की सुगबुगाहट भी शुरू हो गई है। हालांकि अभी तक जुलाई से अक्‍टूबर 2021 तक का महंगाई भत्‍ते से जुड़ा आंकड़ा आया है।
3886,"साइबर ठगी को मुख्‍य चुनौती मान रहा है RBI, जानिए कैसे रुकेगा ऑनलाइन फ्रॉड",RBI के केंद्रीय बैंक डिजिटल करेंसी (CBDC) को लांच करने की दिशा में आगे बढ़ते हुए गवर्नर शक्तिकांत दास ने बुधवार को साइबर सुरक्षा और डिजिटल धोखाधड़ी को नई प्रणाली में मुख्य चुनौतियों के रूप में चिह्नित किया। 
3887,"सीडीएस जनरल बिपिन रावत के निधन पर पाकिस्तानी सेना समेत कई देशों ने जताया दुख, जानें किसने क्‍या कहा",तमिलनाडु के कुन्नूर में बुधवार को हुए हादसे में सीडीएस रावत और उनकी पत्नी समेत 13 लोगों की मौत हो गई है। इस हादसे को लेकर पाकिस्‍तान समेत दुनिया के तमाम मुल्‍कों ने अपनी प्रतिक्रियाएं दी हैं। जानें किसने क्‍या कहा है। 
3888,"एशिया का सबसे बड़ा मेटा ऑफिस भारत में खुला, जानिए इसकी खूबियां",मेटा के नए ऑफिस में सेंटर फॉर फ्यूलिंग इंडियाज न्यू इकॉनमी (C-FINE) भी स्थित होगा। कंपनी ने अगले तीन वर्षों में 1 करोड़ लघु व्यवसायियों और उद्यमियों तथा 250000 निर्माताओं (क्रिएटर्स) को प्रशिक्षित करने का लक्ष्य तय किया है।
3889,"फाइजर का दावा- ओमिक्रोन के लिए पर्याप्त है  वैक्सीन की तीन डोज, जानें कैसे",फाइजर इंक और बायोएनटेक SE की ओर से शुरुआती लैब स्टडी के नतीजों का एलान किया गया है। इसके अनुसार कोरोना वैक्सीन फाइजर के जरिए दिए गए सीरम एंटीबडी (BNT162b2) की तीन डोज के बाद SARS-CoV-2 का ओमिक्रोन वैरिएंट खत्म हो जाएगा। 
3890,"टीम इंडिया के आलराउंडर रवींद्र जडेजा का टेस्ट करियर खतरे में, ये है वजह","बीसीसीआइ के एक पदाधिकारी ने कहा कि जडेजा की चोट गंभीर है। जडेजा के साथ खेलने वाले एक क्रिकेटर दोस्त ने कहा कि हाल में ही हमारी चर्चा हुई थी और वह वनडे टी-20 व आइपीएल करियर लंबा रखने के लिए टेस्ट छोड़ सकते हैं। 
"
3891,"हेलीकाप्टर क्रैश में देश ने खोया सबसे बड़ा सैन्य अफसर, जनरल बिपिन रावत समेत 13 लोगों की मौत;  द‍िल्‍ली छावनी में शुक्रवार को होगा अंत‍िम संस्‍कार","तमिलनाडु में नीलगिरि जिले के कुन्नुर में बुधवार को हेलीकाप्टर हादसे में देश के पहले सीडीएस जनरल बिपिन रावत उनकी पत्नी मधुलिका रावत और 11 अन्य लोगों की मौत हो गई। इनमें वायुसेना के इस एमआइ-17 हेलीकाप्टर का पायलट और सीडीएस के व...
								"
3892,"एकीकृत थिएटर कमान की नींव रख गए जनरल रावत, उत्तराधिकारी पर होगी बड़ी जिम्मेदारी","तमिलनाडु के नीलगिरी जिले में स्थित सैन्य कालेज में आज सीडीएस बिपिन रावत  लेक्चर देने जा रहे थे। यह  लेक्चर दोपहर बाद 245 बजे डीएसएससी के सेखों हाल में होना था। प्रत्यक्षदर्शी के मुताबिक लैंडिंग से कुछ मिनट पहले ही हेलीकाप्टर ...
								"
3893,"सीबीएसई जल्द जारी करेगा CTET एडमिट कार्ड; हरियाणा और पंजाब TET से हो रहा है डेट क्लैश, UPTET से संभव","सीबीएसई आज 9 दिंसबर को सीटीईटी एडमिट कार्ड डाउनलोड लिंक को परीक्षा पोर्टल ctet.nic.in पर एक्टिव कर सकता है। इस लिंक माध्यम से आवेदन किए उम्मीदवार अपने विवरण (रजिस्ट्रेशन या अप्लीकेशन नंबर आदि) का इस्तेमाल करते हुए डाउनलोड कर ...
								"
